	SP
120m_AUC_EGF=0.01+I=0.1_23	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_24	1.0
120m_AUC_EGF=0.01+I=0.1_25	1.0
120m_AUC_EGF=0.01+I=0.1_26	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_27	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_28	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_29	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_3	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_30	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_31	1.0
120m_AUC_EGF=0.01+I=0.1_32	0.5384615384615384
120m_AUC_EGF=0.01+I=0.1_33	0.46153846153846156
120m_AUC_EGF=0.01+I=0.1_34	0.3076923076923077
120m_AUC_EGF=0.01+I=0.1_35	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_36	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_37	1.0
120m_AUC_EGF=0.01+I=0.1_38	1.0
120m_AUC_EGF=0.01+I=0.1_39	1.0
120m_AUC_EGF=0.01+I=0.1_4	1.0
120m_AUC_EGF=0.01+I=0.1_40	1.0
120m_AUC_EGF=0.01+I=0.1_41	1.0
120m_AUC_EGF=0.01+I=0.1_42	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_43	0.6923076923076923
120m_AUC_EGF=0.01+I=0.1_44	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_45	0.6153846153846154
120m_AUC_EGF=0.01+I=0.1_46	1.0
120m_AUC_EGF=0.01+I=0.1_47	1.0
120m_AUC_EGF=0.01+I=0.1_48	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_49	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_5	1.0
120m_AUC_EGF=0.01+I=0.1_50	0.9230769230769231
120m_AUC_EGF=0.01+I=0.1_51	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_52	1.0
120m_AUC_EGF=0.01+I=0.1_53	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_54	0.7692307692307693
120m_AUC_EGF=0.01+I=0.1_55	1.0
120m_AUC_EGF=0.01+I=0.1_56	0.8461538461538461
120m_AUC_EGF=0.01+I=0.1_57	0.6153846153846154
