,count,mean,std,min,25%,50%,75%,max
60m_SS_EGF=0.1+I=0.1,10000.0,0.569520745920746,0.09445855441972337,0.12121212121212122,0.49417249417249415,0.585081585081585,0.6503496503496503,0.7843822843822844
15m_AUC_EGF=10+I=100,10000.0,0.5870625874125874,0.11342064480327319,0.11421911421911422,0.49417249417249415,0.5967365967365967,0.6818181818181818,0.8135198135198135
60m_SS_EGF=0.1+I=10,10000.0,0.5768462703962703,0.100754861681874,0.10606060606060606,0.5023310023310024,0.585081585081585,0.6701631701631702,0.8193473193473193
30m_AUC_EGF=0.1+I=0.1,10000.0,0.5749433566433567,0.1104861307737298,0.11188811188811189,0.48951048951048953,0.5874125874125874,0.6631701631701632,0.8088578088578089
15m_AUC_EGF=1+I=1,10000.0,0.5869427738927739,0.11405719631003552,0.10722610722610723,0.4965034965034965,0.6002331002331003,0.6818181818181818,0.8053613053613053
15m_SS_EGF=10+I=1000,10000.0,0.5725812354312355,0.09129001352479948,0.10955710955710955,0.5093240093240093,0.5722610722610723,0.6491841491841492,0.8146853146853147
15m_SS_EGF=10+I=0.1,10000.0,0.5677145687645688,0.088182393769168,0.11538461538461539,0.5081585081585082,0.5652680652680653,0.6433566433566433,0.831002331002331
30m_SS_EGF=0.1+I=100,10000.0,0.5759496503496504,0.09387239096665456,0.08624708624708624,0.5011655011655012,0.5862470862470862,0.6561771561771562,0.7937062937062938
60m_SS_EGF=0.001+I=0.1,10000.0,0.5492888111888111,0.07494617939930744,0.09090909090909091,0.49067599067599066,0.5536130536130536,0.6095571095571095,0.745920745920746
120m_SS_EGF=0.01+I=1,10000.0,0.5767811188811189,0.11082437431532384,0.11305361305361306,0.49417249417249415,0.5944055944055944,0.6678321678321678,0.8181818181818182
60m_SS_EGF=0.001+I=10,10000.0,0.5722817016317017,0.09162763994619248,0.09906759906759907,0.5046620046620046,0.5792540792540792,0.6585081585081585,0.7762237762237763
60m_SS_EGF=0.01+I=1000,10000.0,0.575376923076923,0.0971063097402415,0.08974358974358974,0.4988344988344988,0.5827505827505828,0.6666666666666666,0.8041958041958042
15m_AUC_EGF=0.1+I=0.1,10000.0,0.5736332167832168,0.10446430849365068,0.10372960372960373,0.48951048951048953,0.5897435897435898,0.6596736596736597,0.8123543123543123
30m_AUC_EGF=0.001+I=1000,10000.0,0.5788576923076922,0.10203255208880944,0.10139860139860139,0.5046620046620046,0.578088578088578,0.6666666666666666,0.8205128205128205
15m_AUC_EGF=0.01+I=10,10000.0,0.5777613053613054,0.11202513347758687,0.10023310023310024,0.48951048951048953,0.5862470862470862,0.6713286713286714,0.8193473193473193
30m_AUC_EGF=0.1+I=100,10000.0,0.5875719114219115,0.10872156327835852,0.10372960372960373,0.5011655011655012,0.5979020979020979,0.6888111888111889,0.8111888111888111
