,MOLINELLI_2013
382,0.5989304812834224
383,0.6702317290552585
384,0.6149732620320856
385,0.6221033868092691
386,0.5953654188948306
387,0.6185383244206774
388,0.6506238859180036
389,0.6755793226381461
390,0.6862745098039216
391,0.6648841354723708
392,0.6631016042780749
393,0.6702317290552585
394,0.6167557932263814
395,0.6238859180035651
396,0.6488413547237076
397,0.6506238859180036
398,0.6256684491978609
399,0.6470588235294118
400,0.6238859180035651
401,0.6684491978609626
402,0.6096256684491979
403,0.6488413547237076
404,0.6595365418894831
405,0.6310160427807486
406,0.6131907308377896
407,0.6292335115864528
408,0.6327985739750446
409,0.64349376114082
410,0.6238859180035651
411,0.6648841354723708
412,0.6684491978609626
413,0.6720142602495544
414,0.661319073083779
415,0.661319073083779
416,0.6631016042780749
417,0.6987522281639929
418,0.6559714795008913
419,0.7058823529411765
420,0.6506238859180036
421,0.6292335115864528
422,0.6274509803921569
423,0.661319073083779
424,0.6844919786096256
425,0.6648841354723708
426,0.6631016042780749
427,0.6773618538324421
428,0.6506238859180036
429,0.6256684491978609
430,0.6631016042780749
431,0.6488413547237076
432,0.5864527629233511
433,0.6559714795008913
434,0.661319073083779
435,0.6452762923351159
436,0.6631016042780749
437,0.6363636363636364
438,0.6506238859180036
439,0.6541889483065954
440,0.6684491978609626
441,0.6149732620320856
442,0.6399286987522281
443,0.6755793226381461
444,0.6577540106951871
445,0.6042780748663101
446,0.661319073083779
447,0.6524064171122995
448,0.6327985739750446
449,0.6506238859180036
450,0.64349376114082
451,0.6274509803921569
452,0.6631016042780749
453,0.6862745098039216
454,0.6666666666666666
455,0.6559714795008913
456,0.6880570409982175
457,0.6702317290552585
458,0.6238859180035651
459,0.6024955436720143
460,0.6381461675579323
461,0.6737967914438503
462,0.6559714795008913
463,0.6345811051693404
464,0.6310160427807486
465,0.6470588235294118
466,0.6577540106951871
467,0.6541889483065954
468,0.6541889483065954
469,0.6631016042780749
470,0.5971479500891266
471,0.6363636363636364
472,0.6452762923351159
473,0.6524064171122995
474,0.6880570409982175
475,0.6024955436720143
476,0.6773618538324421
477,0.6666666666666666
478,0.6506238859180036
479,0.6060606060606061
480,0.6417112299465241
481,0.6559714795008913
482,0.6363636363636364
483,0.6363636363636364
484,0.6417112299465241
485,0.6577540106951871
486,0.6470588235294118
